Players,Team,Type,Base,Sold,Team_Name,season,pom_s1count,pom_s3count,name,nmatches_1s,total_runs_1s,ballsFaced_1s,total_fours_1s,total_sixes_1s,mediansr_1s,nmatches_3s,total_runs_3s,ballsFaced_3s,total_fours_3s,total_sixes_3s,run_rate_3s
David Miller,LSG,BAT,1.50,7.5,Lucknow Super Giants,2023,0,2,DA Miller,13,259,178,18,13,140.0,37,864,628,61,39,8.254777070063694
David Miller,LSG,BAT,1.50,7.5,Lucknow Super Giants,2024,0,2,DA Miller,9,210,139,20,8,136.84,38,950,654,70,44,8.715596330275229
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2008,0,0,KL Rahul,0,0,0,0,0,0.0,0,0,0,0,0,
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2009,0,0,KL Rahul,0,0,0,0,0,0.0,0,0,0,0,0,
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2010,0,0,KL Rahul,0,0,0,0,0,0.0,0,0,0,0,0,
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2011,0,0,KL Rahul,0,0,0,0,0,0.0,0,0,0,0,0,
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2012,0,0,KL Rahul,0,0,0,0,0,0.0,0,0,0,0,0,
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2013,0,0,KL Rahul,2,20,16,4,0,150.0,2,20,16,4,0,7.5
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2014,0,0,KL Rahul,8,166,164,12,3,100.0,10,186,180,16,3,6.2
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2015,0,0,KL Rahul,8,142,126,8,5,98.375,18,328,306,24,8,6.431372549019608
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2016,0,0,KL Rahul,12,397,271,37,16,154.10500000000002,28,705,561,57,24,7.540106951871658
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2017,0,0,KL Rahul,0,0,0,0,0,0.0,20,539,397,45,21,8.146095717884132
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2018,2,2,KL Rahul,14,659,416,66,32,154.44,26,1056,687,103,48,9.222707423580786
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2019,2,4,KL Rahul,14,593,438,49,25,128.945,28,1252,854,115,57,8.796252927400468
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2020,3,7,KL Rahul,14,670,518,58,23,116.67,42,1922,1372,173,80,8.405247813411078
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2021,3,8,KL Rahul,13,626,451,48,30,115.38,41,1889,1407,155,78,8.05543710021322
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2022,2,8,KL Rahul,15,616,455,45,30,129.16500000000002,42,1912,1424,151,83,8.0561797752809
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2023,0,5,KL Rahul,9,274,242,28,4,111.47,37,1516,1148,121,64,7.923344947735192
KL Rahul,DC,BAT,2.00,14.0,Delhi Capitals,2024,1,3,KL Rahul,12,460,338,41,16,137.32999999999998,36,1350,1035,114,50,7.826086956521739
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2008,0,0,Mohammed Shami,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2009,0,0,Mohammed Shami,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2010,0,0,Mohammed Shami,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2011,0,0,Mohammed Shami,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2012,0,0,Mohammed Shami,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2013,0,0,Mohammed Shami,1,5,10,0,0,50.0,1,5,10,0,0,3.0
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2014,0,0,Mohammed Shami,4,3,7,0,0,41.665,5,8,17,0,0,2.823529411764706
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2015,0,0,Mohammed Shami,0,0,0,0,0,0.0,5,8,17,0,0,2.823529411764706
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2016,0,0,Mohammed Shami,2,2,4,0,0,33.33,6,5,11,0,0,2.727272727272727
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2017,1,1,Mohammed Shami,6,36,24,4,2,112.5,8,38,28,4,2,8.142857142857142
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2018,0,1,Mohammed Shami,1,7,6,1,0,116.66,9,45,34,5,2,7.9411764705882355
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2019,0,1,Mohammed Shami,2,1,2,0,0,50.0,9,44,32,5,2,8.25
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2020,0,0,Mohammed Shami,3,2,3,0,0,50.0,6,10,11,1,0,5.454545454545454
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2021,0,0,Mohammed Shami,4,13,17,0,0,75.0,9,16,22,0,0,4.363636363636363
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2022,1,1,Mohammed Shami,0,0,0,0,0,0.0,7,15,20,0,0,4.5
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2023,1,2,Mohammed Shami,2,5,6,1,0,50.0,6,18,23,1,0,4.695652173913044
Mohammed Shami,SRH,BOWL,2.00,10.0,Sunrisers Hyderabad,2024,0,2,Mohammed Shami,0,0,0,0,0,0.0,2,5,6,1,0,5.0
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2008,0,0,Mohammed Siraj,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2009,0,0,Mohammed Siraj,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2010,0,0,Mohammed Siraj,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2011,0,0,Mohammed Siraj,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2012,0,0,Mohammed Siraj,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2013,0,0,Mohammed Siraj,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2014,0,0,Mohammed Siraj,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2015,0,0,Mohammed Siraj,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2016,0,0,Mohammed Siraj,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2017,1,1,Mohammed Siraj,0,0,0,0,0,0.0,0,0,0,0,0,
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2018,0,1,Mohammed Siraj,4,25,22,2,1,116.66,4,25,22,2,1,6.818181818181818
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2019,0,1,Mohammed Siraj,4,4,14,0,0,20.0,8,29,36,2,1,4.833333333333333
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2020,1,1,Mohammed Siraj,3,17,14,2,0,125.0,11,46,50,4,1,5.52
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2021,0,1,Mohammed Siraj,4,20,26,1,1,40.0,11,41,54,3,1,4.555555555555555
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2022,0,1,Mohammed Siraj,5,30,33,5,0,84.61500000000001,12,67,73,8,1,5.506849315068493
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2023,1,1,Mohammed Siraj,2,1,2,0,0,50.0,11,51,61,6,1,5.016393442622951
Mohammed Siraj,GT,BOWL,2.00,12.25,Gujarat Titans,2024,1,2,Mohammed Siraj,2,12,8,0,2,150.0,9,43,43,5,2,6.0
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2008,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2009,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2010,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2011,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2012,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2013,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2014,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2015,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2016,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2017,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2018,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2019,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2020,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2021,0,0,DP Conway,0,0,0,0,0,0.0,0,0,0,0,0,
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2022,1,1,DP Conway,7,252,173,22,12,114.28,7,252,173,22,12,8.739884393063583
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2023,3,4,DP Conway,15,672,481,77,18,131.57,22,924,654,99,30,8.477064220183486
Devon Conway,CSK,BAT,2.00,6.25,Chennai Super Kings,2024,0,4,DP Conway,0,0,0,0,0,0.0,22,924,654,99,30,8.477064220183486
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2008,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2009,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2010,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2011,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2012,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2013,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2014,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2015,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2016,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2017,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2018,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2019,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2020,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2021,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2022,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2023,0,0,J Fraser-McGurk,0,0,0,0,0,0.0,0,0,0,0,0,
Jake Fraser-McGurk,DC,BAT,2.00,9.0,Delhi Capitals,2024,1,1,J Fraser-McGurk,7,309,131,30,26,200.0,7,309,131,30,26,14.15267175572519
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2008,0,0,AK Markram,0,0,0,0,0,0.0,0,0,0,0,0,
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2009,0,0,AK Markram,0,0,0,0,0,0.0,0,0,0,0,0,
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2010,0,0,AK Markram,0,0,0,0,0,0.0,0,0,0,0,0,
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2011,0,0,AK Markram,0,0,0,0,0,0.0,0,0,0,0,0,
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2012,0,0,AK Markram,0,0,0,0,0,0.0,0,0,0,0,0,
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2013,0,0,AK Markram,0,0,0,0,0,0.0,0,0,0,0,0,
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2014,0,0,AK Markram,0,0,0,0,0,0.0,0,0,0,0,0,
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2015,0,0,AK Markram,0,0,0,0,0,0.0,0,0,0,0,0,
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2016,0,0,AK Markram,0,0,0,0,0,0.0,0,0,0,0,0,
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2017,0,0,AK Markram,0,0,0,0,0,0.0,0,0,0,0,0,
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2018,0,0,AK Markram,0,0,0,0,0,0.0,0,0,0,0,0,
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2019,0,0,AK Markram,0,0,0,0,0,0.0,0,0,0,0,0,
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2020,0,0,AK Markram,0,0,0,0,0,0.0,0,0,0,0,0,
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2021,0,0,AK Markram,6,146,119,12,4,136.425,6,146,119,12,4,7.361344537815126
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2022,0,0,AK Markram,12,381,274,25,19,139.51,18,527,393,37,23,8.045801526717558
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2023,0,0,AK Markram,13,248,197,18,8,102.5,31,775,590,55,31,7.88135593220339
Aiden Markram,LSG,BAT,2.00,2.0,Lucknow Super Giants,2024,0,0,AK Markram,9,199,152,15,4,123.07,34,828,623,58,31,7.974317817014446
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2008,0,0,D Padikkal,0,0,0,0,0,0.0,0,0,0,0,0,
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2009,0,0,D Padikkal,0,0,0,0,0,0.0,0,0,0,0,0,
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2010,0,0,D Padikkal,0,0,0,0,0,0.0,0,0,0,0,0,
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2011,0,0,D Padikkal,0,0,0,0,0,0.0,0,0,0,0,0,
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2012,0,0,D Padikkal,0,0,0,0,0,0.0,0,0,0,0,0,
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2013,0,0,D Padikkal,0,0,0,0,0,0.0,0,0,0,0,0,
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2014,0,0,D Padikkal,0,0,0,0,0,0.0,0,0,0,0,0,
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2015,0,0,D Padikkal,0,0,0,0,0,0.0,0,0,0,0,0,
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2016,0,0,D Padikkal,0,0,0,0,0,0.0,0,0,0,0,0,
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2017,0,0,D Padikkal,0,0,0,0,0,0.0,0,0,0,0,0,
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2018,0,0,D Padikkal,0,0,0,0,0,0.0,0,0,0,0,0,
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2019,0,0,D Padikkal,0,0,0,0,0,0.0,0,0,0,0,0,
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2020,0,0,D Padikkal,15,473,379,51,8,121.95,15,473,379,51,8,7.488126649076517
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2021,1,1,D Padikkal,14,411,328,44,14,113.33,29,884,707,95,22,7.502121640735502
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2022,0,1,D Padikkal,17,376,306,40,14,100.0,46,1260,1013,135,36,7.462981243830208
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2023,1,2,D Padikkal,11,261,200,31,6,104.0,42,1048,834,115,34,7.539568345323741
Devdutt Padikkal,RCB,BAT,2.00,2.0,Royal Challengers Bengaluru,2024,0,1,D Padikkal,6,38,52,3,0,61.48,34,675,558,74,20,7.258064516129032
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2008,0,0,RA Tripathi,0,0,0,0,0,0.0,0,0,0,0,0,
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2009,0,0,RA Tripathi,0,0,0,0,0,0.0,0,0,0,0,0,
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2010,0,0,RA Tripathi,0,0,0,0,0,0.0,0,0,0,0,0,
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2011,0,0,RA Tripathi,0,0,0,0,0,0.0,0,0,0,0,0,
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2012,0,0,RA Tripathi,0,0,0,0,0,0.0,0,0,0,0,0,
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2013,0,0,RA Tripathi,0,0,0,0,0,0.0,0,0,0,0,0,
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2014,0,0,RA Tripathi,0,0,0,0,0,0.0,0,0,0,0,0,
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2015,0,0,RA Tripathi,0,0,0,0,0,0.0,0,0,0,0,0,
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2016,0,0,RA Tripathi,0,0,0,0,0,0.0,0,0,0,0,0,
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2017,1,1,RA Tripathi,14,391,267,43,17,137.39,14,391,267,43,17,8.786516853932584
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2018,0,1,RA Tripathi,12,226,167,18,8,124.845,26,617,434,61,25,8.52995391705069
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2019,0,1,RA Tripathi,7,141,118,13,2,83.33,33,758,552,74,27,8.23913043478261
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2020,1,1,RA Tripathi,11,230,181,21,10,114.7,30,597,466,52,20,7.686695278969957
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2021,0,1,RA Tripathi,16,397,283,41,11,126.56,34,768,582,75,23,7.917525773195877
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2022,2,3,RA Tripathi,14,413,261,40,20,154.54,41,1040,725,102,41,8.606896551724137
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2023,0,2,RA Tripathi,13,273,213,29,10,140.0,43,1083,757,110,41,8.583883751651255
Rahul Tripathi,CSK,BAT,0.75,3.4,Chennai Super Kings,2024,0,2,RA Tripathi,2,31,34,1,1,89.285,29,717,508,70,31,8.468503937007874
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2008,0,0,R Ashwin,0,0,0,0,0,0.0,0,0,0,0,0,
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2009,0,0,R Ashwin,1,8,15,1,0,53.33,1,8,15,1,0,3.2
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2010,1,1,R Ashwin,6,30,40,2,0,64.74,7,38,55,3,0,4.1454545454545455
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2011,0,1,R Ashwin,2,2,6,0,0,25.0,9,40,61,3,0,3.9344262295081966
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2012,0,1,R Ashwin,5,18,15,2,0,60.0,13,50,61,4,0,4.918032786885246
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2013,0,0,R Ashwin,5,35,49,4,0,50.0,12,55,70,6,0,4.714285714285714
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2014,0,0,R Ashwin,6,45,45,4,0,90.9,16,98,109,10,0,5.394495412844036
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2015,0,0,R Ashwin,6,52,32,6,1,158.32999999999998,17,132,126,14,1,6.285714285714286
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2016,0,0,R Ashwin,6,41,38,3,1,75.0,18,138,115,13,2,7.2
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2017,0,0,R Ashwin,0,0,0,0,0,0.0,12,93,70,9,2,7.9714285714285715
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2018,0,0,R Ashwin,9,102,71,7,5,76.185,15,143,109,10,6,7.871559633027523
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2019,1,1,R Ashwin,6,42,28,3,3,94.64,15,144,99,10,8,8.727272727272727
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2020,1,2,R Ashwin,6,37,34,3,1,107.69,21,181,133,13,9,8.165413533834586
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2021,0,2,R Ashwin,5,44,42,2,1,100.0,17,123,104,8,5,7.096153846153846
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2022,1,2,R Ashwin,12,191,135,14,9,126.65,23,272,211,19,11,7.734597156398104
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2023,1,2,R Ashwin,10,67,51,5,3,136.36,27,302,228,21,13,7.947368421052632
Ravichandran Ashwin,CSK,AR,2.00,9.75,Chennai Super Kings,2024,1,3,R Ashwin,5,57,51,2,3,100.0,27,315,237,21,15,7.974683544303797
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2008,0,0,VR Iyer,0,0,0,0,0,0.0,0,0,0,0,0,
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2009,0,0,VR Iyer,0,0,0,0,0,0.0,0,0,0,0,0,
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2010,0,0,VR Iyer,0,0,0,0,0,0.0,0,0,0,0,0,
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2011,0,0,VR Iyer,0,0,0,0,0,0.0,0,0,0,0,0,
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2012,0,0,VR Iyer,0,0,0,0,0,0.0,0,0,0,0,0,
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2013,0,0,VR Iyer,0,0,0,0,0,0.0,0,0,0,0,0,
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2014,0,0,VR Iyer,0,0,0,0,0,0.0,0,0,0,0,0,
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2015,0,0,VR Iyer,0,0,0,0,0,0.0,0,0,0,0,0,
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2016,0,0,VR Iyer,0,0,0,0,0,0.0,0,0,0,0,0,
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2017,0,0,VR Iyer,0,0,0,0,0,0.0,0,0,0,0,0,
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2018,0,0,VR Iyer,0,0,0,0,0,0.0,0,0,0,0,0,
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2019,0,0,VR Iyer,0,0,0,0,0,0.0,0,0,0,0,0,
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2020,0,0,VR Iyer,0,0,0,0,0,0.0,0,0,0,0,0,
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2021,1,1,VR Iyer,10,370,288,37,14,127.07,10,370,288,37,14,7.708333333333333
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2022,0,1,VR Iyer,12,182,169,17,7,92.855,22,552,457,54,21,7.2472647702407
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2023,1,2,VR Iyer,14,404,277,32,21,120.325,36,956,734,86,42,7.814713896457766
Venkatesh Iyer,KKR,AR,2.00,23.75,Kolkata Knight Riders,2024,1,2,VR Iyer,10,225,158,20,10,137.305,36,811,604,69,38,8.056291390728477
Mitchell Marsh,LSG,AR,2.00,3.4,Lucknow Super Giants,2008,0,0,MR Marsh,0,0,0,0,0,0.0,0,0,0,0,0,
Mitchell Marsh,LSG,AR,2.00,3.4,Lucknow Super Giants,2009,0,0,MR Marsh,0,0,0,0,0,0.0,0,0,0,0,0,
Mitchell Marsh,LSG,AR,2.00,3.4,Lucknow Super Giants,2010,0,0,MR Marsh,2,28,30,1,1,102.39,2,28,30,1,1,5.6
