name,fullName,season,nmatchesbowl_1s,ballsdelivr_1s,total_maidens_1s,total_runscon_1s,total_wickets_1s,total_dots_1s,total_4sconc_1s,total_6sconc_1s,total_wides_1s,total_noballs_1s,median_econ_1s,nmatchesbowl_3s,ballsdelivr_3s,total_maidens_3s,total_runscon_3s,total_wickets_3s,total_dots_3s,total_4sconc_3s,total_6sconc_3s,total_wides_3s,total_noballs_3s,economyRate_1s,economyRate_3s
A Mithun,Abhimanyu Mithun,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Mithun,Abhimanyu Mithun,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nehra,Ashish Nehra,2008,14,269,0,348,12,126,47,8,10,1,7.54,14,269,0,348,12,126,47,8,10,1,7.762081784386617,7.762081784386617
A Nehra,Ashish Nehra,2009,13,306,1,346,19,143,30,9,15,5,6.75,27,575,1,694,31,269,77,17,25,6,6.784313725490196,7.241739130434783
A Nehra,Ashish Nehra,2010,4,84,0,96,6,40,11,2,1,0,7.0,31,659,1,790,37,309,88,19,26,6,6.857142857142857,7.1927162367223065
A Nehra,Ashish Nehra,2011,0,0,0,0,0,0,0,0,0,0,0.0,17,390,1,442,25,183,41,11,16,5,,6.8
A Nehra,Ashish Nehra,2012,13,288,0,402,11,106,43,14,1,2,7.33,17,372,0,498,17,146,54,16,2,2,8.375,8.03225806451613
A Nehra,Ashish Nehra,2013,10,216,0,316,11,87,33,13,5,0,9.0,23,504,0,718,22,193,76,27,6,2,8.777777777777779,8.547619047619047
A Nehra,Ashish Nehra,2014,4,90,0,142,8,31,16,6,3,0,8.375,27,594,0,860,30,224,92,33,9,2,9.466666666666667,8.686868686868687
A Nehra,Ashish Nehra,2015,16,372,0,449,22,174,48,13,12,1,7.125,30,678,0,907,41,292,97,32,20,1,7.241935483870968,8.026548672566372
A Nehra,Ashish Nehra,2016,8,156,1,199,9,73,23,7,5,0,7.455,28,618,1,790,39,278,87,26,20,1,7.653846153846154,7.669902912621359
A Nehra,Ashish Nehra,2017,6,127,0,197,8,48,28,4,5,0,9.625,30,655,1,845,39,295,99,24,22,1,9.307086614173228,7.740458015267175
A Nehra,Ashish Nehra,2018,0,0,0,0,0,0,0,0,0,0,0.0,14,283,1,396,17,121,51,11,10,0,,8.395759717314487
A Nehra,Ashish Nehra,2019,0,0,0,0,0,0,0,0,0,0,0.0,6,127,0,197,8,48,28,4,5,0,,9.307086614173228
A Nehra,Ashish Nehra,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nehra,Ashish Nehra,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nehra,Ashish Nehra,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nehra,Ashish Nehra,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nehra,Ashish Nehra,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2008,1,18,0,31,1,7,3,2,0,0,10.33,1,18,0,31,1,7,3,2,0,0,10.333333333333334,10.333333333333334
A Nel,Andre Nel,2009,0,0,0,0,0,0,0,0,0,0,0.0,1,18,0,31,1,7,3,2,0,0,,10.333333333333334
A Nel,Andre Nel,2010,0,0,0,0,0,0,0,0,0,0,0.0,1,18,0,31,1,7,3,2,0,0,,10.333333333333334
A Nel,Andre Nel,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nel,Andre Nel,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nortje,Anrich Nortje,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nortje,Anrich Nortje,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nortje,Anrich Nortje,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nortje,Anrich Nortje,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nortje,Anrich Nortje,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nortje,Anrich Nortje,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nortje,Anrich Nortje,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nortje,Anrich Nortje,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nortje,Anrich Nortje,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nortje,Anrich Nortje,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nortje,Anrich Nortje,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nortje,Anrich Nortje,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Nortje,Anrich Nortje,2020,16,366,0,512,22,160,55,22,10,0,8.25,16,366,0,512,22,160,55,22,10,0,8.39344262295082,8.39344262295082
A Nortje,Anrich Nortje,2021,8,182,1,187,12,84,17,2,5,0,6.21,24,548,1,699,34,244,72,24,15,0,6.164835164835165,7.653284671532846
A Nortje,Anrich Nortje,2022,6,134,0,217,9,49,21,10,5,4,9.5,30,682,1,916,43,293,93,34,20,4,9.716417910447761,8.058651026392962
A Nortje,Anrich Nortje,2023,10,240,0,364,10,96,33,17,8,3,9.375,24,556,1,768,31,229,71,29,18,7,9.1,8.287769784172662
A Nortje,Anrich Nortje,2024,6,132,0,294,7,40,25,22,7,1,13.375,22,506,0,875,26,185,79,49,20,8,13.363636363636363,10.375494071146244
A Singh,Amit Singh,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Singh,Amit Singh,2009,5,105,0,95,9,60,9,2,1,1,5.42,5,105,0,95,9,60,9,2,1,1,5.428571428571429,5.428571428571429
A Singh,Amit Singh,2010,0,0,0,0,0,0,0,0,0,0,0.0,5,105,0,95,9,60,9,2,1,1,,5.428571428571429
A Singh,Amit Singh,2011,9,171,1,215,9,79,29,4,4,0,8.75,14,276,1,310,18,139,38,6,5,1,7.543859649122807,6.739130434782608
A Singh,Amit Singh,2012,9,197,0,310,10,61,29,11,7,0,10.25,18,368,1,525,19,140,58,15,11,0,9.441624365482234,8.559782608695652
A Singh,Amit Singh,2013,0,0,0,0,0,0,0,0,0,0,0.0,18,368,1,525,19,140,58,15,11,0,,8.559782608695652
A Singh,Amit Singh,2014,0,0,0,0,0,0,0,0,0,0,0.0,9,197,0,310,10,61,29,11,7,0,,9.441624365482234
A Singh,Amit Singh,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Singh,Amit Singh,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Singh,Amit Singh,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Singh,Amit Singh,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Singh,Amit Singh,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Singh,Amit Singh,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Singh,Amit Singh,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Singh,Amit Singh,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Singh,Amit Singh,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Singh,Amit Singh,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Symonds,Andrew Symonds,2008,3,41,0,101,0,11,6,9,2,1,16.23,3,41,0,101,0,11,6,9,2,1,14.78048780487805,14.78048780487805
A Symonds,Andrew Symonds,2009,8,144,0,160,7,67,9,8,3,0,6.495,11,185,0,261,7,78,15,17,5,1,6.666666666666667,8.464864864864865
A Symonds,Andrew Symonds,2010,16,318,0,372,12,118,25,13,7,0,6.5,27,503,0,633,19,196,40,30,12,1,7.018867924528302,7.550695825049702
A Symonds,Andrew Symonds,2011,3,24,0,41,1,10,4,3,0,0,11.0,27,486,0,573,20,195,38,24,10,0,10.25,7.074074074074074
A Symonds,Andrew Symonds,2012,0,0,0,0,0,0,0,0,0,0,0.0,19,342,0,413,13,128,29,16,7,0,,7.245614035087719
A Symonds,Andrew Symonds,2013,0,0,0,0,0,0,0,0,0,0,0.0,3,24,0,41,1,10,4,3,0,0,,10.25
A Symonds,Andrew Symonds,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Symonds,Andrew Symonds,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Symonds,Andrew Symonds,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Symonds,Andrew Symonds,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Symonds,Andrew Symonds,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Symonds,Andrew Symonds,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Symonds,Andrew Symonds,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Symonds,Andrew Symonds,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Symonds,Andrew Symonds,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Symonds,Andrew Symonds,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Symonds,Andrew Symonds,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2010,2,36,0,66,2,9,6,3,2,0,11.375,2,36,0,66,2,9,6,3,2,0,11.0,11.0
A Uniyal,Amit Uniyal,2011,0,0,0,0,0,0,0,0,0,0,0.0,2,36,0,66,2,9,6,3,2,0,,11.0
A Uniyal,Amit Uniyal,2012,0,0,0,0,0,0,0,0,0,0,0.0,2,36,0,66,2,9,6,3,2,0,,11.0
A Uniyal,Amit Uniyal,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Uniyal,Amit Uniyal,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Zampa,Adam Zampa,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Zampa,Adam Zampa,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Zampa,Adam Zampa,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Zampa,Adam Zampa,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Zampa,Adam Zampa,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Zampa,Adam Zampa,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Zampa,Adam Zampa,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Zampa,Adam Zampa,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
A Zampa,Adam Zampa,2016,5,102,0,115,12,34,4,5,1,0,8.0,5,102,0,115,12,34,4,5,1,0,6.764705882352941,6.764705882352941
A Zampa,Adam Zampa,2017,6,119,0,163,7,39,8,9,3,0,8.33,11,221,0,278,19,73,12,14,4,0,8.218487394957982,7.547511312217194
A Zampa,Adam Zampa,2018,0,0,0,0,0,0,0,0,0,0,0.0,11,221,0,278,19,73,12,14,4,0,,7.547511312217194
A Zampa,Adam Zampa,2019,0,0,0,0,0,0,0,0,0,0,0.0,6,119,0,163,7,39,8,9,3,0,,8.218487394957982
A Zampa,Adam Zampa,2020,3,66,0,92,2,20,3,6,1,0,9.0,3,66,0,92,2,20,3,6,1,0,8.363636363636363,8.363636363636363
A Zampa,Adam Zampa,2021,0,0,0,0,0,0,0,0,0,0,0.0,3,66,0,92,2,20,3,6,1,0,,8.363636363636363
A Zampa,Adam Zampa,2022,0,0,0,0,0,0,0,0,0,0,0.0,3,66,0,92,2,20,3,6,1,0,,8.363636363636363
A Zampa,Adam Zampa,2023,6,132,0,188,8,40,15,8,1,0,7.665,6,132,0,188,8,40,15,8,1,0,8.545454545454545,8.545454545454545
A Zampa,Adam Zampa,2024,0,0,0,0,0,0,0,0,0,0,0.0,6,132,0,188,8,40,15,8,1,0,,8.545454545454545
AA Chavan,Ankeet Chavan,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Chavan,Ankeet Chavan,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Chavan,Ankeet Chavan,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Chavan,Ankeet Chavan,2011,2,30,0,27,0,18,3,1,0,0,7.125,2,30,0,27,0,18,3,1,0,0,5.4,5.4
AA Chavan,Ankeet Chavan,2012,8,164,0,236,7,64,21,11,5,0,9.465,10,194,0,263,7,82,24,12,5,0,8.634146341463415,8.1340206185567
AA Chavan,Ankeet Chavan,2013,3,54,0,63,1,28,4,4,2,0,8.33,13,248,0,326,8,110,28,16,7,0,7.0,7.887096774193548
AA Chavan,Ankeet Chavan,2014,0,0,0,0,0,0,0,0,0,0,0.0,11,218,0,299,8,92,25,15,7,0,,8.229357798165138
AA Chavan,Ankeet Chavan,2015,0,0,0,0,0,0,0,0,0,0,0.0,3,54,0,63,1,28,4,4,2,0,,7.0
AA Chavan,Ankeet Chavan,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Chavan,Ankeet Chavan,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Chavan,Ankeet Chavan,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Chavan,Ankeet Chavan,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Chavan,Ankeet Chavan,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Chavan,Ankeet Chavan,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Chavan,Ankeet Chavan,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Chavan,Ankeet Chavan,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Chavan,Ankeet Chavan,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Jhunjhunwala,Abhishek Jhunjhunwala,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Jhunjhunwala,Abhishek Jhunjhunwala,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Jhunjhunwala,Abhishek Jhunjhunwala,2010,5,37,0,69,0,12,5,4,2,0,12.0,5,37,0,69,0,12,5,4,2,0,11.18918918918919,11.18918918918919
AA Jhunjhunwala,Abhishek Jhunjhunwala,2011,2,12,0,22,0,1,1,1,1,0,11.0,7,49,0,91,0,13,6,5,3,0,11.0,11.142857142857142
AA Jhunjhunwala,Abhishek Jhunjhunwala,2012,3,36,0,38,1,15,4,0,0,0,6.0,10,85,0,129,1,28,10,5,3,0,6.333333333333333,9.105882352941176
AA Jhunjhunwala,Abhishek Jhunjhunwala,2013,0,0,0,0,0,0,0,0,0,0,0.0,5,48,0,60,1,16,5,1,1,0,,7.5
AA Jhunjhunwala,Abhishek Jhunjhunwala,2014,0,0,0,0,0,0,0,0,0,0,0.0,3,36,0,38,1,15,4,0,0,0,,6.333333333333333
AA Jhunjhunwala,Abhishek Jhunjhunwala,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Jhunjhunwala,Abhishek Jhunjhunwala,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Jhunjhunwala,Abhishek Jhunjhunwala,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Jhunjhunwala,Abhishek Jhunjhunwala,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Jhunjhunwala,Abhishek Jhunjhunwala,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Jhunjhunwala,Abhishek Jhunjhunwala,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Jhunjhunwala,Abhishek Jhunjhunwala,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Jhunjhunwala,Abhishek Jhunjhunwala,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Jhunjhunwala,Abhishek Jhunjhunwala,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Jhunjhunwala,Abhishek Jhunjhunwala,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2011,1,12,0,21,0,2,1,1,1,0,10.5,1,12,0,21,0,2,1,1,1,0,10.5,10.5
AA Kazi,Abrar Kazi,2012,0,0,0,0,0,0,0,0,0,0,0.0,1,12,0,21,0,2,1,1,1,0,,10.5
AA Kazi,Abrar Kazi,2013,0,0,0,0,0,0,0,0,0,0,0.0,1,12,0,21,0,2,1,1,1,0,,10.5
AA Kazi,Abrar Kazi,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Kazi,Abrar Kazi,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2008,1,24,0,40,1,7,2,2,1,0,10.0,1,24,0,40,1,7,2,2,1,0,10.0,10.0
AA Noffke,Ashley Noffke,2009,0,0,0,0,0,0,0,0,0,0,0.0,1,24,0,40,1,7,2,2,1,0,,10.0
AA Noffke,Ashley Noffke,2010,0,0,0,0,0,0,0,0,0,0,0.0,1,24,0,40,1,7,2,2,1,0,,10.0
AA Noffke,Ashley Noffke,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AA Noffke,Ashley Noffke,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AB Agarkar,Ajit Agarkar,2008,9,156,0,207,8,69,21,8,11,1,7.0,9,156,0,207,8,69,21,8,11,1,7.961538461538462,7.961538461538462
AB Agarkar,Ajit Agarkar,2009,11,186,0,284,6,71,31,9,13,0,11.25,20,342,0,491,14,140,52,17,24,1,9.161290322580646,8.614035087719298
AB Agarkar,Ajit Agarkar,2010,7,132,0,203,4,44,24,6,3,1,9.0,27,474,0,694,18,184,76,23,27,2,9.227272727272727,8.784810126582279
AB Agarkar,Ajit Agarkar,2011,7,162,0,231,8,51,18,9,2,0,7.75,25,480,0,718,18,166,73,24,18,1,8.555555555555555,8.975
AB Agarkar,Ajit Agarkar,2012,4,86,0,134,3,20,13,4,4,0,8.175,18,380,0,568,15,115,55,19,9,1,9.348837209302326,8.968421052631578
AB Agarkar,Ajit Agarkar,2013,4,60,0,92,0,18,6,5,3,0,9.125,15,308,0,457,11,89,37,18,9,0,9.2,8.902597402597403
AB Agarkar,Ajit Agarkar,2014,0,0,0,0,0,0,0,0,0,0,0.0,8,146,0,226,3,38,19,9,7,0,,9.287671232876713
AB Agarkar,Ajit Agarkar,2015,0,0,0,0,0,0,0,0,0,0,0.0,4,60,0,92,0,18,6,5,3,0,,9.2
AB Agarkar,Ajit Agarkar,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AB Agarkar,Ajit Agarkar,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AB Agarkar,Ajit Agarkar,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
AB Agarkar,Ajit Agarkar,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
