Players,Team,Type,Base,Sold,Team_Name,season,pom_s1count,pom_s3count
AM Ghazanfar,MI,BOWL,0.75,4.8,Mumbai Indians,2018,0,0
AM Ghazanfar,MI,BOWL,0.75,4.8,Mumbai Indians,2019,0,0
AM Ghazanfar,MI,BOWL,0.75,4.8,Mumbai Indians,2020,0,0
AM Ghazanfar,MI,BOWL,0.75,4.8,Mumbai Indians,2021,0,0
AM Ghazanfar,MI,BOWL,0.75,4.8,Mumbai Indians,2022,0,0
AM Ghazanfar,MI,BOWL,0.75,4.8,Mumbai Indians,2023,0,0
AM Ghazanfar,MI,BOWL,0.75,4.8,Mumbai Indians,2024,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2008,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2009,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2010,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2011,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2012,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2013,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2014,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2015,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2016,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2017,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2018,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2019,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2020,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2021,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2022,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2023,0,0
Swastik Chikara,RCB,BAT,0.30,0.3,Royal Challengers Bengaluru,2024,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2008,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2009,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2010,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2011,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2012,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2013,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2014,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2015,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2016,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2017,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2018,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2019,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2020,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2021,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2022,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2023,0,0
Shubham Dubey,RR,BAT,0.30,0.8,Rajasthan Royals,2024,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2008,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2009,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2010,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2011,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2012,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2013,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2014,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2015,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2016,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2017,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2018,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2019,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2020,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2021,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2022,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2023,0,0
Shaik Rasheed,CSK,BAT,0.30,0.3,Chennai Super Kings,2024,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2008,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2009,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2010,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2011,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2012,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2013,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2014,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2015,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2016,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2017,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2018,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2019,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2020,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2021,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2022,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2023,0,0
Himmat Singh,LSG,BAT,0.30,0.3,Lucknow Super Giants,2024,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2008,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2009,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2010,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2011,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2012,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2013,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2014,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2015,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2016,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2017,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2018,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2019,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2020,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2021,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2022,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2023,0,0
Anshul Kamboj,CSK,AR,0.30,3.4,Chennai Super Kings,2024,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2008,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2009,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2010,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2011,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2012,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2013,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2014,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2015,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2016,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2017,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2018,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2019,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2020,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2021,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2022,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2023,0,0
Arshad Khan,GT,AR,0.30,1.3,Gujarat Titans,2024,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2008,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2009,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2010,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2011,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2012,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2013,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2014,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2015,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2016,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2017,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2018,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2019,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2020,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2021,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2022,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2023,0,0
Darshan Nalkande,DC,AR,0.30,0.3,Delhi Capitals,2024,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2008,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2009,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2010,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2011,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2012,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2013,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2014,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2015,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2016,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2017,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2018,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2019,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2020,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2021,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2022,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2023,0,0
Anukul Roy,KKR,AR,0.30,0.4,Kolkata Knight Riders,2024,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2008,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2009,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2010,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2011,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2012,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2013,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2014,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2015,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2016,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2017,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2018,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2019,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2020,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2021,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2022,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2023,0,0
Swapnil Singh,RCB,AR,0.30,0.5,Royal Challengers Bengaluru,2024,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2008,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2009,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2010,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2011,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2012,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2013,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2014,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2015,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2016,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2017,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2018,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2019,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2020,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2021,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2022,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2023,0,0
Vansh Bedi,CSK,BAT,0.30,0.55,Chennai Super Kings,2024,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2008,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2009,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2010,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2011,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2012,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2013,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2014,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2015,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2016,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2017,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2018,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2019,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2020,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2021,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2022,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2023,0,0
Kunal Singh Rathore,RR,BAT,0.30,0.3,Rajasthan Royals,2024,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2008,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2009,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2010,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2011,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2012,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2013,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2014,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2015,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2016,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2017,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2018,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2019,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2020,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2021,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2022,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2023,0,0
Gurnoor Brar,GT,BOWL,0.30,1.3,Gujarat Titans,2024,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2008,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2009,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2010,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2011,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2012,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2013,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2014,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2015,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2016,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2017,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2018,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2019,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2020,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2021,0,0
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2022,1,1
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2023,0,1
Mukesh Choudhary,CSK,BOWL,0.30,0.3,Chennai Super Kings,2024,0,1
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2008,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2009,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2010,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2011,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2012,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2013,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2014,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2015,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2016,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2017,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2018,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2019,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2020,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2021,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2022,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2023,0,0
Arjun Tendulkar,MI,BOWL,0.30,0.3,Mumbai Indians,2024,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2008,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2009,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2010,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2011,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2012,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2013,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2014,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2015,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2016,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2017,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2018,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2019,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2020,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2021,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2022,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2023,0,0
Zeeshan Ansari,SRH,BOWL,0.30,0.4,Sunrisers Hyderabad,2024,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2008,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2009,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2010,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2011,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2012,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2013,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2014,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2015,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2016,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2017,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2018,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2019,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2020,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2021,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2022,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2023,0,0
Manimaran Siddharth,LSG,BOWL,0.30,0.75,Lucknow Super Giants,2024,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2008,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2009,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2010,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2011,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2012,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2013,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2014,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2015,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2016,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2017,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2018,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2019,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2020,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2021,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2022,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2023,0,0
Digvesh Singh,LSG,BOWL,0.30,0.3,Lucknow Super Giants,2024,0,0
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2008,0,0
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2009,2,2
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2010,0,2
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2011,0,2
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2012,0,0
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2013,1,1
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2014,1,2
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2015,0,2
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2016,0,1
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2017,0,0
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2018,0,0
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2019,0,0
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2020,1,1
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2021,0,1
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2022,0,1
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2023,0,0
Manish Pandey,KKR,BAT,0.75,0.75,Kolkata Knight Riders,2024,0,0
Sherfane Rutherford,GT,BAT,1.50,2.6,Gujarat Titans,2008,0,0
Sherfane Rutherford,GT,BAT,1.50,2.6,Gujarat Titans,2009,0,0
Sherfane Rutherford,GT,BAT,1.50,2.6,Gujarat Titans,2010,0,0
Sherfane Rutherford,GT,BAT,1.50,2.6,Gujarat Titans,2011,0,0
Sherfane Rutherford,GT,BAT,1.50,2.6,Gujarat Titans,2012,0,0
Sherfane Rutherford,GT,BAT,1.50,2.6,Gujarat Titans,2013,0,0
Sherfane Rutherford,GT,BAT,1.50,2.6,Gujarat Titans,2014,0,0
Sherfane Rutherford,GT,BAT,1.50,2.6,Gujarat Titans,2015,0,0
Sherfane Rutherford,GT,BAT,1.50,2.6,Gujarat Titans,2016,0,0
Sherfane Rutherford,GT,BAT,1.50,2.6,Gujarat Titans,2017,0,0
Sherfane Rutherford,GT,BAT,1.50,2.6,Gujarat Titans,2018,0,0
