Players,Team,Type,Base,Sold,Team_Name,season,pom_s1count,pom_s3count,name,nmatches_1s,total_runs_1s,ballsFaced_1s,total_fours_1s,total_sixes_1s,mediansr_1s,nmatches_3s,total_runs_3s,ballsFaced_3s,total_fours_3s,total_sixes_3s,run_rate_3s,nmatchesbowl_1s,ballsdelivr_1s,total_maidens_1s,total_runscon_1s,total_wickets_1s,total_dots_1s,total_4sconc_1s,total_6sconc_1s,total_wides_1s,total_noballs_1s,median_econ_1s,nmatchesbowl_3s,ballsdelivr_3s,total_maidens_3s,total_runscon_3s,total_wickets_3s,total_dots_3s,total_4sconc_3s,total_6sconc_3s,total_wides_3s,total_noballs_3s,economyRate_1s,economyRate_3s
Donovan Ferreira,DC,BAT,0.75,0.75,Delhi Capitals,2022,0,0,D Ferreira,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Donovan Ferreira,DC,BAT,0.75,0.75,Delhi Capitals,2023,0,0,D Ferreira,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Donovan Ferreira,DC,BAT,0.75,0.75,Delhi Capitals,2024,0,0,D Ferreira,1,1,3,0,0,33.33,1,1,3,0,0,2.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2008,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2009,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2010,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2011,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2012,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2013,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2014,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2015,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2016,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2017,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2018,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2019,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2020,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2021,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2022,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2023,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Josh Inglis,PBKS,BAT,2.00,2.6,Punjab Kings,2024,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2008,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2009,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2010,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2011,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2012,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2013,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2014,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2015,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2016,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2017,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2018,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2019,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2020,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2021,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2022,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2023,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Ryan Rickelton,MI,BAT,1.00,1.0,Mumbai Indians,2024,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2008,0,0,DL Chahar,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2009,0,0,DL Chahar,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2010,0,0,DL Chahar,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2011,0,0,DL Chahar,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2012,0,0,DL Chahar,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2013,0,0,DL Chahar,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2014,0,0,DL Chahar,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2015,0,0,DL Chahar,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2016,0,0,DL Chahar,0,0,0,0,0,0.0,0,0,0,0,0,,2,30,0,41,0,14,5,1,3,0,7.915,2,30,0,41,0,14,5,1,3,0,8.2,8.2
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2017,0,0,DL Chahar,1,14,6,0,2,233.33,1,14,6,0,2,14.0,3,42,0,74,1,13,12,1,2,0,10.5,5,72,0,115,1,27,17,2,5,0,10.571428571428571,9.583333333333334
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2018,0,0,DL Chahar,4,50,29,1,4,108.33,5,64,35,1,6,10.971428571428572,12,229,1,278,10,117,28,10,17,2,7.58,17,301,1,393,11,144,45,12,22,2,7.283842794759825,7.833887043189368
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2019,1,1,DL Chahar,2,7,9,1,0,50.0,7,71,44,2,6,9.681818181818182,17,387,2,482,22,190,60,12,10,3,7.0,32,658,3,834,33,320,100,23,29,5,7.472868217054263,7.604863221884498
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2020,0,1,DL Chahar,3,7,12,0,0,100.0,9,64,50,2,4,7.68,14,312,2,396,12,118,45,6,9,0,7.75,43,928,5,1156,44,425,133,28,36,5,7.615384615384615,7.474137931034483
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2021,1,2,DL Chahar,2,1,1,0,0,100.0,7,15,22,1,0,4.090909090909091,15,324,1,451,14,132,56,13,15,0,8.66,46,1023,5,1329,48,440,161,31,34,3,8.351851851851851,7.794721407624634
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2022,0,1,DL Chahar,0,0,0,0,0,0.0,5,8,13,0,0,3.692307692307693,0,0,0,0,0,0,0,0,0,0,0.0,29,636,3,847,26,250,101,19,24,0,,7.990566037735849
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2023,0,1,DL Chahar,1,1,2,0,0,50.0,3,2,3,0,0,4.0,10,204,0,297,13,82,30,11,11,0,9.165,25,528,1,748,27,214,86,24,26,0,8.735294117647058,8.5
Deepak Chahar,MI,BOWL,2.00,9.25,Mumbai Indians,2024,0,0,DL Chahar,0,0,0,0,0,0.0,1,1,2,0,0,3.0,8,141,0,202,5,60,22,9,5,0,8.955,18,345,0,499,18,142,52,20,16,0,8.595744680851064,8.678260869565218
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2008,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2009,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2010,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2011,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2012,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2013,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2014,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2015,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2016,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2017,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2018,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2019,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2020,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2021,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2022,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2023,0,0,G Coetzee,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Gerald Coetzee,GT,BOWL,1.25,2.4,Gujarat Titans,2024,0,0,G Coetzee,5,14,22,0,1,44.44,5,14,22,0,1,3.8181818181818175,10,201,0,341,13,81,33,17,14,1,10.08,10,201,0,341,13,81,33,17,14,1,10.17910447761194,10.17910447761194
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2008,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2009,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2010,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2011,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2012,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2013,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2014,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2015,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2016,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2017,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2018,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2019,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2020,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2021,0,0,Akash Deep,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2022,0,0,Akash Deep,1,0,2,0,0,0.0,1,0,2,0,0,0.0,5,113,1,205,5,40,15,14,4,2,11.73,5,113,1,205,5,40,15,14,4,2,10.88495575221239,10.88495575221239
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2023,0,0,Akash Deep,1,17,8,2,1,212.5,2,17,10,2,1,10.2,2,30,0,59,1,11,4,4,1,2,12.33,7,143,1,264,6,51,19,18,5,4,11.8,11.076923076923077
Akash Deep,LSG,BOWL,1.00,8.0,Lucknow Super Giants,2024,0,0,Akash Deep,1,2,2,0,0,100.0,3,19,12,2,1,9.5,1,21,0,55,1,6,2,6,2,0,15.71,8,164,1,319,7,57,21,24,7,4,15.714285714285714,11.670731707317072
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2008,0,0,TU Deshpande,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2009,0,0,TU Deshpande,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2010,0,0,TU Deshpande,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2011,0,0,TU Deshpande,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2012,0,0,TU Deshpande,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2013,0,0,TU Deshpande,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2014,0,0,TU Deshpande,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2015,0,0,TU Deshpande,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2016,0,0,TU Deshpande,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2017,0,0,TU Deshpande,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2018,0,0,TU Deshpande,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2019,0,0,TU Deshpande,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2020,0,0,TU Deshpande,2,21,12,2,1,127.775,2,21,12,2,1,10.5,5,102,0,192,3,29,22,7,7,1,10.0,5,102,0,192,3,29,22,7,7,1,11.294117647058824,11.294117647058824
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2021,0,0,TU Deshpande,0,0,0,0,0,0.0,2,21,12,2,1,10.5,0,0,0,0,0,0,0,0,0,0,0.0,5,102,0,192,3,29,22,7,7,1,,11.294117647058824
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2022,0,0,TU Deshpande,0,0,0,0,0,0.0,2,21,12,2,1,10.5,2,42,0,63,1,18,10,1,1,0,8.83,7,144,0,255,4,47,32,8,8,1,9.0,10.625
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2023,0,0,TU Deshpande,1,0,1,0,0,0.0,1,0,1,0,0,0.0,16,341,0,564,21,137,54,28,23,4,10.415,18,383,0,627,22,155,64,29,24,4,9.92375366568915,9.822454308093995
Tushar Deshpande,RR,BOWL,1.00,6.5,Rajasthan Royals,2024,0,0,TU Deshpande,1,0,1,0,0,0.0,2,0,2,0,0,0.0,11,240,0,345,14,98,34,13,16,2,8.75,29,623,0,972,36,253,98,42,40,6,8.625,9.36115569823435
Lockie Ferguson,PBKS,BOWL,2.00,2.0,Punjab Kings,2008,0,0,LH Ferguson,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Lockie Ferguson,PBKS,BOWL,2.00,2.0,Punjab Kings,2009,0,0,LH Ferguson,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Lockie Ferguson,PBKS,BOWL,2.00,2.0,Punjab Kings,2010,0,0,LH Ferguson,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Lockie Ferguson,PBKS,BOWL,2.00,2.0,Punjab Kings,2011,0,0,LH Ferguson,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Lockie Ferguson,PBKS,BOWL,2.00,2.0,Punjab Kings,2012,0,0,LH Ferguson,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Lockie Ferguson,PBKS,BOWL,2.00,2.0,Punjab Kings,2013,0,0,LH Ferguson,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Lockie Ferguson,PBKS,BOWL,2.00,2.0,Punjab Kings,2014,0,0,LH Ferguson,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Lockie Ferguson,PBKS,BOWL,2.00,2.0,Punjab Kings,2015,0,0,LH Ferguson,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
Lockie Ferguson,PBKS,BOWL,2.00,2.0,Punjab Kings,2016,0,0,LH Ferguson,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
